,Material,Diameter (nm),Zeta potential (mV),Cell_type,Concentration (g/L),Viability (%),Coat,Line_Primary_Cell,Animal,Cell_morphology,Cell_age,Cell_organ,Time (h),Test,Test_indicator,Molecular weight (g/mol),Electronegativity,Elements,Ionic radius
1893,SiO2,21.06,-35.9,NIH3T3,0.05,50.0,0,L,mouse,Fibroblast,Embryonic,embryo,24.0,MTT,TetrazoliumSalt,60.0843,2.9266666666666663,Si,0.54
1894,SiO2,21.06,-35.9,NIH3T3,0.1,44.39,0,L,mouse,Fibroblast,Embryonic,embryo,24.0,MTT,TetrazoliumSalt,60.0843,2.9266666666666663,Si,0.54
1895,SiO2,21.06,-35.9,NIH3T3,0.2,38.049,0,L,mouse,Fibroblast,Embryonic,embryo,24.0,MTT,TetrazoliumSalt,60.0843,2.9266666666666663,Si,0.54
1896,SiO2,21.06,-35.9,NIH3T3,0.5,34.146,0,L,mouse,Fibroblast,Embryonic,embryo,24.0,MTT,TetrazoliumSalt,60.0843,2.9266666666666663,Si,0.54
1897,SiO2,21.06,-35.9,HepG2,0.01,68.856,0,L,human,Epithelial,Adult,liver,24.0,MTT,TetrazoliumSalt,60.0843,2.9266666666666663,Si,0.54
1898,SiO2,100.33,-35.9,HepG2,0.2,63.99,0,L,human,Epithelial,Adult,liver,24.0,MTT,TetrazoliumSalt,60.0843,2.9266666666666663,Si,0.54
1899,SiO2,20.0,-35.9,HUVEC,0.0125,83.582,0,P,human,Endothelial,Embryonic,umbilical vein,24.0,CCK-8,TetrazoliumSalt,60.0843,2.9266666666666663,Si,0.54
1900,SiO2,59.72,-35.9,NIH3T3,0.01,87.528,0,L,mouse,Fibroblast,Embryonic,embryo,72.0,MTT,TetrazoliumSalt,60.0843,2.9266666666666663,Si,0.54
1901,SiO2,20.0,-35.9,HFL1,0.75,56.425,0,L,human,Fibroblast,Fetus,lung,48.0,MTT,TetrazoliumSalt,60.0843,2.9266666666666663,Si,0.54
1902,SiO2,10.0,-35.9,RAW 264.7,0.1,69.467,0,L,mouse,Monocyte/Macrophage,Adult,ascites,24.0,Live/Dead,PropidiumIodide,60.0843,2.9266666666666663,Si,0.54
1903,SiO2,19.4,-35.9,A549,0.016,103.04,0,L,human,Epithelial,Adult,lung,24.0,CCK-8,TetrazoliumSalt,60.0843,2.9266666666666663,Si,0.54
1904,SiO2,50.0,-35.9,HUVEC,0.0125,94.403,0,P,human,Endothelial,Embryonic,umbilical vein,24.0,CCK-8,TetrazoliumSalt,60.0843,2.9266666666666663,Si,0.54
1905,SiO2,199.89,-35.9,HepG2,0.1,62.287,0,L,human,Epithelial,Adult,liver,24.0,MTT,TetrazoliumSalt,60.0843,2.9266666666666663,Si,0.54
1906,SiO2,20.0,-35.9,HUVEC,0.05,82.276,0,P,human,Endothelial,Embryonic,umbilical vein,24.0,CCK-8,TetrazoliumSalt,60.0843,2.9266666666666663,Si,0.54
1907,SiO2,199.89,-35.9,HepG2,0.2,60.584,0,L,human,Epithelial,Adult,liver,24.0,MTT,TetrazoliumSalt,60.0843,2.9266666666666663,Si,0.54
1908,SiO2,31.4,-35.9,HUVEC,0.015,87.083,0,P,human,Endothelial,Embryonic,umbilical vein,24.0,CVS,CrystalViolet,60.0843,2.9266666666666663,Si,0.54
1909,SiO2,199.89,-35.9,HepG2,0.5,58.151,0,L,human,Epithelial,Adult,liver,24.0,MTT,TetrazoliumSalt,60.0843,2.9266666666666663,Si,0.54
1910,SiO2,21.06,-35.9,HepG2,0.01,57.011,0,L,human,Epithelial,Adult,liver,72.0,MTT,TetrazoliumSalt,60.0843,2.9266666666666663,Si,0.54
1911,SiO2,21.06,-35.9,HepG2,0.05,55.172,0,L,human,Epithelial,Adult,liver,72.0,MTT,TetrazoliumSalt,60.0843,2.9266666666666663,Si,0.54
1912,SiO2,21.06,-35.9,HepG2,0.1,55.172,0,L,human,Epithelial,Adult,liver,72.0,MTT,TetrazoliumSalt,60.0843,2.9266666666666663,Si,0.54
1913,SiO2,21.06,-35.9,HepG2,0.2,49.425,0,L,human,Epithelial,Adult,liver,72.0,MTT,TetrazoliumSalt,60.0843,2.9266666666666663,Si,0.54
1914,SiO2,31.4,-35.9,HUVEC,0.02,82.5,0,P,human,Endothelial,Embryonic,umbilical vein,24.0,CVS,CrystalViolet,60.0843,2.9266666666666663,Si,0.54
1915,SiO2,199.89,-35.9,HepG2,0.01,68.856,0,L,human,Epithelial,Adult,liver,24.0,MTT,TetrazoliumSalt,60.0843,2.9266666666666663,Si,0.54
1916,SiO2,56.7,-35.9,HUVEC,0.025,79.792,0,P,human,Endothelial,Embryonic,umbilical vein,24.0,CVS,CrystalViolet,60.0843,2.9266666666666663,Si,0.54
1917,SiO2,56.7,-35.9,HUVEC,0.015,86.25,0,P,human,Endothelial,Embryonic,umbilical vein,24.0,CVS,CrystalViolet,60.0843,2.9266666666666663,Si,0.54
1918,SiO2,56.7,-35.9,HUVEC,0.01,90.625,0,P,human,Endothelial,Embryonic,umbilical vein,24.0,CVS,CrystalViolet,60.0843,2.9266666666666663,Si,0.54
1919,SiO2,56.7,-35.9,HUVEC,0.005,92.5,0,P,human,Endothelial,Embryonic,umbilical vein,24.0,CVS,CrystalViolet,60.0843,2.9266666666666663,Si,0.54
1920,SiO2,31.4,-35.9,HUVEC,0.025,74.167,0,P,human,Endothelial,Embryonic,umbilical vein,24.0,CVS,CrystalViolet,60.0843,2.9266666666666663,Si,0.54
1921,SiO2,10.0,-35.9,RAW 264.7,0.1,71.729,0,L,mouse,Monocyte/Macrophage,Adult,ascites,24.0,Live/Dead,CalceinAM,60.0843,2.9266666666666663,Si,0.54
1922,SiO2,20.0,-35.9,HFL1,1.0,50.652,0,L,human,Fibroblast,Fetus,lung,48.0,MTT,TetrazoliumSalt,60.0843,2.9266666666666663,Si,0.54
1923,SiO2,20.0,-35.9,HFL1,1.5,42.458,0,L,human,Fibroblast,Fetus,lung,48.0,MTT,TetrazoliumSalt,60.0843,2.9266666666666663,Si,0.54
1924,SiO2,19.1,-35.9,L-132,0.2,77.832,0,L,human,Epithelial,Embryonic,lung,24.0,MTT,TetrazoliumSalt,60.0843,2.9266666666666663,Si,0.54
1925,SiO2,19.1,-35.9,L-132,0.1,89.482,0,L,human,Epithelial,Embryonic,lung,24.0,MTT,TetrazoliumSalt,60.0843,2.9266666666666663,Si,0.54
1926,SiO2,10.0,-35.9,RAW 264.7,0.01,91.761,0,L,mouse,Monocyte/Macrophage,Adult,ascites,24.0,Live/Dead,CalceinAM,60.0843,2.9266666666666663,Si,0.54
1927,SiO2,10.0,-35.9,RAW 264.7,0.001,94.023,0,L,mouse,Monocyte/Macrophage,Adult,ascites,24.0,Live/Dead,CalceinAM,60.0843,2.9266666666666663,Si,0.54
1928,SiO2,10.0,-35.9,RAW 264.7,1.0,9.6931,0,L,mouse,Monocyte/Macrophage,Adult,ascites,24.0,Live/Dead,PropidiumIodide,60.0843,2.9266666666666663,Si,0.54
1929,SiO2,56.7,-35.9,HUVEC,0.02,84.167,0,P,human,Endothelial,Embryonic,umbilical vein,24.0,CVS,CrystalViolet,60.0843,2.9266666666666663,Si,0.54
1930,SiO2,100.33,-35.9,NIH3T3,0.5,17.234,0,L,mouse,Fibroblast,Embryonic,embryo,72.0,MTT,TetrazoliumSalt,60.0843,2.9266666666666663,Si,0.54
1931,SiO2,59.72,-35.9,HepG2,0.05,67.397,0,L,human,Epithelial,Adult,liver,24.0,MTT,TetrazoliumSalt,60.0843,2.9266666666666663,Si,0.54
1932,SiO2,100.33,-35.9,NIH3T3,0.2,27.891,0,L,mouse,Fibroblast,Embryonic,embryo,72.0,MTT,TetrazoliumSalt,60.0843,2.9266666666666663,Si,0.54
1933,SiO2,21.8,-35.9,HUVEC,0.025,36.458,0,P,human,Endothelial,Embryonic,umbilical vein,24.0,CVS,CrystalViolet,60.0843,2.9266666666666663,Si,0.54
1934,SiO2,31.4,-35.9,HUVEC,0.005,97.292,0,P,human,Endothelial,Embryonic,umbilical vein,24.0,CVS,CrystalViolet,60.0843,2.9266666666666663,Si,0.54
1935,SiO2,31.4,-35.9,HUVEC,0.01,93.958,0,P,human,Endothelial,Embryonic,umbilical vein,24.0,CVS,CrystalViolet,60.0843,2.9266666666666663,Si,0.54
1936,SiO2,59.72,-35.9,HepG2,0.5,53.041,0,L,human,Epithelial,Adult,liver,24.0,MTT,TetrazoliumSalt,60.0843,2.9266666666666663,Si,0.54
1937,SiO2,100.33,-35.9,HepG2,0.01,68.613,0,L,human,Epithelial,Adult,liver,24.0,MTT,TetrazoliumSalt,60.0843,2.9266666666666663,Si,0.54
1938,SiO2,100.33,-35.9,HepG2,0.05,66.423,0,L,human,Epithelial,Adult,liver,24.0,MTT,TetrazoliumSalt,60.0843,2.9266666666666663,Si,0.54
1939,SiO2,100.33,-35.9,HepG2,0.1,65.207,0,L,human,Epithelial,Adult,liver,24.0,MTT,TetrazoliumSalt,60.0843,2.9266666666666663,Si,0.54
1940,SiO2,100.33,-35.9,HepG2,0.05,58.161,0,L,human,Epithelial,Adult,liver,72.0,MTT,TetrazoliumSalt,60.0843,2.9266666666666663,Si,0.54
1941,SiO2,100.33,-35.9,HepG2,0.01,66.437,0,L,human,Epithelial,Adult,liver,72.0,MTT,TetrazoliumSalt,60.0843,2.9266666666666663,Si,0.54
1942,SiO2,59.72,-35.9,HepG2,0.5,42.299,0,L,human,Epithelial,Adult,liver,72.0,MTT,TetrazoliumSalt,60.0843,2.9266666666666663,Si,0.54
1943,SiO2,59.72,-35.9,HepG2,0.2,54.713,0,L,human,Epithelial,Adult,liver,72.0,MTT,TetrazoliumSalt,60.0843,2.9266666666666663,Si,0.54
1944,SiO2,59.72,-35.9,NIH3T3,0.5,5.122,0,L,mouse,Fibroblast,Embryonic,embryo,24.0,MTT,TetrazoliumSalt,60.0843,2.9266666666666663,Si,0.54
1945,SiO2,21.8,-35.9,HUVEC,0.02,45.417,0,P,human,Endothelial,Embryonic,umbilical vein,24.0,CVS,CrystalViolet,60.0843,2.9266666666666663,Si,0.54
1946,SiO2,100.33,-35.9,NIH3T3,0.01,53.902,0,L,mouse,Fibroblast,Embryonic,embryo,24.0,MTT,TetrazoliumSalt,60.0843,2.9266666666666663,Si,0.54
1947,SiO2,100.33,-35.9,NIH3T3,0.1,34.878,0,L,mouse,Fibroblast,Embryonic,embryo,24.0,MTT,TetrazoliumSalt,60.0843,2.9266666666666663,Si,0.54
1948,SiO2,100.33,-35.9,NIH3T3,0.2,30.244,0,L,mouse,Fibroblast,Embryonic,embryo,24.0,MTT,TetrazoliumSalt,60.0843,2.9266666666666663,Si,0.54
1949,SiO2,100.33,-35.9,NIH3T3,0.5,29.024,0,L,mouse,Fibroblast,Embryonic,embryo,24.0,MTT,TetrazoliumSalt,60.0843,2.9266666666666663,Si,0.54
1950,SiO2,199.89,-35.9,NIH3T3,0.01,50.0,0,L,mouse,Fibroblast,Embryonic,embryo,24.0,MTT,TetrazoliumSalt,60.0843,2.9266666666666663,Si,0.54
1951,SiO2,199.89,-35.9,NIH3T3,0.05,40.732,0,L,mouse,Fibroblast,Embryonic,embryo,24.0,MTT,TetrazoliumSalt,60.0843,2.9266666666666663,Si,0.54
1952,SiO2,59.72,-35.9,HepG2,0.01,99.757,0,L,human,Epithelial,Adult,liver,24.0,MTT,TetrazoliumSalt,60.0843,2.9266666666666663,Si,0.54
1953,SiO2,59.72,-35.9,HepG2,0.1,66.423,0,L,human,Epithelial,Adult,liver,24.0,MTT,TetrazoliumSalt,60.0843,2.9266666666666663,Si,0.54
1954,SiO2,50.0,-35.9,HUVEC,0.00625,96.828,0,P,human,Endothelial,Embryonic,umbilical vein,24.0,CCK-8,TetrazoliumSalt,60.0843,2.9266666666666663,Si,0.54
1955,SiO2,100.33,-35.9,HepG2,0.1,56.322,0,L,human,Epithelial,Adult,liver,72.0,MTT,TetrazoliumSalt,60.0843,2.9266666666666663,Si,0.54
1956,SiO2,21.8,-35.9,HUVEC,0.015,63.958,0,P,human,Endothelial,Embryonic,umbilical vein,24.0,CVS,CrystalViolet,60.0843,2.9266666666666663,Si,0.54
1957,SiO2,21.8,-35.9,HUVEC,0.01,80.208,0,P,human,Endothelial,Embryonic,umbilical vein,24.0,CVS,CrystalViolet,60.0843,2.9266666666666663,Si,0.54
1958,SiO2,21.8,-35.9,HUVEC,0.005,92.5,0,P,human,Endothelial,Embryonic,umbilical vein,24.0,CVS,CrystalViolet,60.0843,2.9266666666666663,Si,0.54
1959,SiO2,100.33,-35.9,NIH3T3,0.05,44.878,0,L,mouse,Fibroblast,Embryonic,embryo,24.0,MTT,TetrazoliumSalt,60.0843,2.9266666666666663,Si,0.54
1960,SiO2,18.3,-35.9,SIRC,0.025,97.293,0,L,rabbit,Fibroblast,Adult,cornea,24.0,MTT,TetrazoliumSalt,60.0843,2.9266666666666663,Si,0.54
1961,SiO2,59.72,-35.9,NIH3T3,0.2,42.683,0,L,mouse,Fibroblast,Embryonic,embryo,24.0,MTT,TetrazoliumSalt,60.0843,2.9266666666666663,Si,0.54
1962,SiO2,18.3,-35.9,SIRC,0.0125,95.601,0,L,rabbit,Fibroblast,Adult,cornea,24.0,MTT,TetrazoliumSalt,60.0843,2.9266666666666663,Si,0.54
1963,SiO2,100.33,-35.9,NIH3T3,0.05,34.467,0,L,mouse,Fibroblast,Embryonic,embryo,72.0,MTT,TetrazoliumSalt,60.0843,2.9266666666666663,Si,0.54
1964,SiO2,100.33,-35.9,NIH3T3,0.01,42.63,0,L,mouse,Fibroblast,Embryonic,embryo,72.0,MTT,TetrazoliumSalt,60.0843,2.9266666666666663,Si,0.54
1965,SiO2,59.72,-35.9,NIH3T3,0.5,1.1338,0,L,mouse,Fibroblast,Embryonic,embryo,72.0,MTT,TetrazoliumSalt,60.0843,2.9266666666666663,Si,0.54
1966,SiO2,59.72,-35.9,NIH3T3,0.2,23.356,0,L,mouse,Fibroblast,Embryonic,embryo,72.0,MTT,TetrazoliumSalt,60.0843,2.9266666666666663,Si,0.54
1967,SiO2,59.72,-35.9,NIH3T3,0.1,30.839,0,L,mouse,Fibroblast,Embryonic,embryo,72.0,MTT,TetrazoliumSalt,60.0843,2.9266666666666663,Si,0.54
1968,SiO2,59.72,-35.9,NIH3T3,0.05,32.2,0,L,mouse,Fibroblast,Embryonic,embryo,72.0,MTT,TetrazoliumSalt,60.0843,2.9266666666666663,Si,0.54
1969,SiO2,21.06,-35.9,NIH3T3,0.5,17.007,0,L,mouse,Fibroblast,Embryonic,embryo,72.0,MTT,TetrazoliumSalt,60.0843,2.9266666666666663,Si,0.54
1970,SiO2,199.89,-35.9,NIH3T3,0.1,24.943,0,L,mouse,Fibroblast,Embryonic,embryo,72.0,MTT,TetrazoliumSalt,60.0843,2.9266666666666663,Si,0.54
1971,SiO2,21.06,-35.9,NIH3T3,0.2,27.891,0,L,mouse,Fibroblast,Embryonic,embryo,72.0,MTT,TetrazoliumSalt,60.0843,2.9266666666666663,Si,0.54
1972,SiO2,21.06,-35.9,NIH3T3,0.1,34.921,0,L,mouse,Fibroblast,Embryonic,embryo,72.0,MTT,TetrazoliumSalt,60.0843,2.9266666666666663,Si,0.54
1973,SiO2,21.06,-35.9,NIH3T3,0.05,38.095,0,L,mouse,Fibroblast,Embryonic,embryo,72.0,MTT,TetrazoliumSalt,60.0843,2.9266666666666663,Si,0.54
1974,SiO2,100.33,-35.9,NIH3T3,0.1,31.973,0,L,mouse,Fibroblast,Embryonic,embryo,72.0,MTT,TetrazoliumSalt,60.0843,2.9266666666666663,Si,0.54
1975,SiO2,199.89,-35.9,NIH3T3,0.01,42.177,0,L,mouse,Fibroblast,Embryonic,embryo,72.0,MTT,TetrazoliumSalt,60.0843,2.9266666666666663,Si,0.54
1976,SiO2,199.89,-35.9,NIH3T3,0.05,29.252,0,L,mouse,Fibroblast,Embryonic,embryo,72.0,MTT,TetrazoliumSalt,60.0843,2.9266666666666663,Si,0.54
1977,SiO2,59.72,-35.9,NIH3T3,0.01,108.05,0,L,mouse,Fibroblast,Embryonic,embryo,24.0,MTT,TetrazoliumSalt,60.0843,2.9266666666666663,Si,0.54
1978,SiO2,59.72,-35.9,NIH3T3,0.05,54.146,0,L,mouse,Fibroblast,Embryonic,embryo,24.0,MTT,TetrazoliumSalt,60.0843,2.9266666666666663,Si,0.54
1979,SiO2,59.72,-35.9,NIH3T3,0.1,49.512,0,L,mouse,Fibroblast,Embryonic,embryo,24.0,MTT,TetrazoliumSalt,60.0843,2.9266666666666663,Si,0.54
1980,SiO2,18.3,-35.9,SIRC,0.01,94.247,0,L,rabbit,Fibroblast,Adult,cornea,24.0,MTT,TetrazoliumSalt,60.0843,2.9266666666666663,Si,0.54
1981,SiO2,100.33,-35.9,HepG2,0.2,56.322,0,L,human,Epithelial,Adult,liver,72.0,MTT,TetrazoliumSalt,60.0843,2.9266666666666663,Si,0.54
1982,SiO2,59.72,-35.9,HepG2,0.2,62.774,0,L,human,Epithelial,Adult,liver,24.0,MTT,TetrazoliumSalt,60.0843,2.9266666666666663,Si,0.54
1983,SiO2,100.33,-35.9,HepG2,0.5,55.862,0,L,human,Epithelial,Adult,liver,72.0,MTT,TetrazoliumSalt,60.0843,2.9266666666666663,Si,0.54
1984,SiO2,12.0,-35.9,RAW 264.7,0.4,24.89,0,L,mouse,Monocyte/Macrophage,Adult,ascites,24.0,CCK-8,TetrazoliumSalt,60.0843,2.9266666666666663,Si,0.54
1985,SiO2,199.89,-35.9,HepG2,0.05,55.172,0,L,human,Epithelial,Adult,liver,72.0,MTT,TetrazoliumSalt,60.0843,2.9266666666666663,Si,0.54
1986,SiO2,199.89,-35.9,HepG2,0.1,54.023,0,L,human,Epithelial,Adult,liver,72.0,MTT,TetrazoliumSalt,60.0843,2.9266666666666663,Si,0.54
1987,SiO2,199.89,-35.9,HepG2,0.2,51.264,0,L,human,Epithelial,Adult,liver,72.0,MTT,TetrazoliumSalt,60.0843,2.9266666666666663,Si,0.54
1988,SiO2,199.89,-35.9,HepG2,0.5,51.034,0,L,human,Epithelial,Adult,liver,72.0,MTT,TetrazoliumSalt,60.0843,2.9266666666666663,Si,0.54
1989,SiO2,18.3,-35.9,SIRC,0.001,96.277,0,L,rabbit,Fibroblast,Adult,cornea,24.0,MTT,TetrazoliumSalt,60.0843,2.9266666666666663,Si,0.54
1990,SiO2,59.72,-35.9,HepG2,0.01,95.172,0,L,human,Epithelial,Adult,liver,72.0,MTT,TetrazoliumSalt,60.0843,2.9266666666666663,Si,0.54
1991,SiO2,50.0,-35.9,HUVEC,0.025,89.552,0,P,human,Endothelial,Embryonic,umbilical vein,24.0,CCK-8,TetrazoliumSalt,60.0843,2.9266666666666663,Si,0.54
1992,SiO2,21.06,-35.9,A549,0.1,61.29,0,L,human,Epithelial,Adult,lung,24.0,MTT,TetrazoliumSalt,60.0843,2.9266666666666663,Si,0.54
1993,SiO2,120.0,-35.9,A549,0.2,86.111,0,L,human,Epithelial,Adult,lung,96.0,MTT,TetrazoliumSalt,60.0843,2.9266666666666663,Si,0.54
1994,SiO2,60.0,32.0,HUVEC,1.5021075e-08,105.36585,0,P,human,Endothelial,Embryonic,umbilical cord,48.0,AlamarBlue,AlamarBlue,60.0843,2.9266666666666663,Si,0.54
1995,SiO2,60.0,32.0,HUVEC,1.5021075e-08,103.870964,0,P,human,Endothelial,Embryonic,umbilical cord,96.0,AlamarBlue,AlamarBlue,60.0843,2.9266666666666663,Si,0.54
1996,SiO2,60.0,32.0,HUVEC,1.5021075e-10,108.29269,0,P,human,Endothelial,Embryonic,umbilical cord,48.0,AlamarBlue,AlamarBlue,60.0843,2.9266666666666663,Si,0.54
1997,SiO2,14.0,-35.9,RAW 264.7,3.9307291469010295e-08,20.221264,0,L,mouse,Monocyte/Macrophage,Adult,blood,24.0,LDH,ldh activity assay kit,60.0843,2.9266666666666663,Si,0.54
1998,SiO2,14.0,-35.9,RAW 264.7,1.965364573450515e-07,22.880486,0,L,mouse,Monocyte/Macrophage,Adult,blood,24.0,LDH,ldh activity assay kit,60.0843,2.9266666666666663,Si,0.54
1999,SiO2,14.0,-35.9,RAW 264.7,3.930729146901029e-07,33.116215,0,L,mouse,Monocyte/Macrophage,Adult,blood,24.0,LDH,ldh activity assay kit,60.0843,2.9266666666666663,Si,0.54
2000,SiO2,369.0,79.0,primary alveolar epithelial cells,7.155778236236863e-10,87.08861,0,P,human,Epithelial,Adult,lung,24.0,Vialight,luciferase,60.0843,2.9266666666666663,Si,0.54
2001,SiO2,369.0,79.0,RAW 264.7,1.0733667354355301e-10,77.90576,0,L,mouse,Monocyte/Macrophage,Adult,blood,24.0,Vialight,luciferase,60.0843,2.9266666666666663,Si,0.54
2002,SiO2,369.0,79.0,RAW 264.7,1.0733667354355301e-10,59.47644,0,L,mouse,Monocyte/Macrophage,Adult,blood,24.0,Vialight,luciferase,60.0843,2.9266666666666663,Si,0.54
2003,SiO2,96.0,-11.0,Caco-2,3.250964740998874e-09,96.585365,Digestive enzymes,L,human,Epithelial,Adult,colon,24.0,MTT,TetrazoliumSalt,60.0843,2.9266666666666663,Si,0.54
2004,SiO2,369.0,79.0,A549,4.2934669417421203e-10,96.969696,0,L,human,Epithelial,Adult,lung,24.0,Vialight,luciferase,60.0843,2.9266666666666663,Si,0.54
2005,SiO2,369.0,79.0,A549,1.0733667354355301e-10,123.63636,0,L,human,Epithelial,Adult,lung,24.0,Vialight,luciferase,60.0843,2.9266666666666663,Si,0.54
2006,SiO2,375.4,-26.8,PC12,1.359199362692383e-09,71.73913,Phosphonate,L,rat,Irregular,Adult,adrenal gland,12.0,MTT,TetrazoliumSalt,60.0843,2.9266666666666663,Si,0.54
2007,SiO2,29.5,-35.9,Caco-2,5.32173837449352e-08,103.35135,0,L,human,Epithelial,Adult,colon,4.0,Vialight,luciferase,60.0843,2.9266666666666663,Si,0.54
2008,SiO2,29.5,-35.9,Caco-2,2.175575831559191e-07,104.0,0,L,human,Epithelial,Adult,colon,4.0,Vialight,luciferase,60.0843,2.9266666666666663,Si,0.54
2009,SiO2,29.5,-35.9,Caco-2,4.383425429517946e-07,100.54054,0,L,human,Epithelial,Adult,colon,4.0,Vialight,luciferase,60.0843,2.9266666666666663,Si,0.54
2010,SiO2,14.0,-35.9,RAW 264.7,1.572291658760412e-06,40.700413,0,L,mouse,Monocyte/Macrophage,Adult,blood,24.0,LDH,ldh activity assay kit,60.0843,2.9266666666666663,Si,0.54
2011,SiO2,14.0,-35.9,RAW 264.7,3.144583317520823e-06,41.845173,0,L,mouse,Monocyte/Macrophage,Adult,blood,24.0,LDH,ldh activity assay kit,60.0843,2.9266666666666663,Si,0.54
2012,SiO2,96.0,-11.0,Caco-2,3.250964740998874e-09,100.0,0,L,human,Epithelial,Adult,colon,24.0,Live/Dead,sytox red,60.0843,2.9266666666666663,Si,0.54
2013,SiO2,96.0,-11.0,Caco-2,3.250964740998874e-09,100.0,0,L,human,Epithelial,Adult,colon,24.0,Live/Dead,annexin v,60.0843,2.9266666666666663,Si,0.54
2014,SiO2,15.0,-35.9,A549,0.1,58.048,0,L,human,Epithelial,Adult,lung,72.0,MTT,TetrazoliumSalt,60.0843,2.9266666666666663,Si,0.54
2015,SiO2,15.0,-35.9,A549,0.05,74.018,0,L,human,Epithelial,Adult,lung,72.0,MTT,TetrazoliumSalt,60.0843,2.9266666666666663,Si,0.54
2016,SiO2,15.0,-35.9,A549,0.025,87.072,0,L,human,Epithelial,Adult,lung,72.0,MTT,TetrazoliumSalt,60.0843,2.9266666666666663,Si,0.54
2017,SiO2,15.0,-35.9,A431,0.2,48.923,0,L,human,Epithelial,Adult,skin,72.0,MTT,TetrazoliumSalt,60.0843,2.9266666666666663,Si,0.54
2018,SiO2,15.0,-35.9,A431,0.05,76.933,0,L,human,Epithelial,Adult,skin,72.0,MTT,TetrazoliumSalt,60.0843,2.9266666666666663,Si,0.54
2019,SiO2,15.0,-35.9,A431,0.025,88.973,0,L,human,Epithelial,Adult,skin,72.0,MTT,TetrazoliumSalt,60.0843,2.9266666666666663,Si,0.54
2020,SiO2,29.5,-35.9,Caco-2,1.092250725580446e-07,103.35135,0,L,human,Epithelial,Adult,colon,4.0,Vialight,luciferase,60.0843,2.9266666666666663,Si,0.54
2021,SiO2,15.0,-35.9,A431,0.1,59.949,0,L,human,Epithelial,Adult,skin,72.0,MTT,TetrazoliumSalt,60.0843,2.9266666666666663,Si,0.54
2022,SiO2,375.4,-26.8,PC12,3.3979984067309565e-10,102.45614,Phosphonate,L,rat,Irregular,Adult,adrenal gland,24.0,MTT,TetrazoliumSalt,60.0843,2.9266666666666663,Si,0.54
2023,SiO2,96.0,-11.0,Caco-2,3.250964740998874e-09,105.3684,0,L,human,Epithelial,Adult,colon,24.0,LDH,ldh activity assay kit,60.0843,2.9266666666666663,Si,0.54
2024,SiO2,375.4,-26.8,PC12,1.6989992033654775e-10,94.03509,Phosphonate,L,rat,Irregular,Adult,adrenal gland,24.0,MTT,TetrazoliumSalt,60.0843,2.9266666666666663,Si,0.54
2025,SiO2,14.0,-35.9,RAW 264.7,3.930729146901029e-07,107.182915,0,L,mouse,Monocyte/Macrophage,Adult,blood,24.0,WST-1,TetrazoliumSalt,60.0843,2.9266666666666663,Si,0.54
2026,SiO2,14.0,-35.9,RAW 264.7,1.965364573450515e-07,127.95955,0,L,mouse,Monocyte/Macrophage,Adult,blood,24.0,WST-1,TetrazoliumSalt,60.0843,2.9266666666666663,Si,0.54
2027,SiO2,369.0,79.0,primary tissue Macrophage,1.0733667354355301e-10,121.77778,0,P,human,Macrophage,Adult,lung,24.0,Vialight,luciferase,60.0843,2.9266666666666663,Si,0.54
2028,SiO2,369.0,79.0,primary tissue Macrophage,4.2934669417421203e-10,3.5555556,0,P,human,Macrophage,Adult,lung,24.0,Vialight,luciferase,60.0843,2.9266666666666663,Si,0.54
